    5.49200E+03   7.87573E+03   1.99098E+00   1.78067E-01   1.81944E+03
    5.42517E+03   7.75144E+03   1.98098E+00   1.79307E-01   1.79963E+03
    5.35897E+03   7.62840E+03   1.97098E+00   1.80514E-01   1.77994E+03
    5.29338E+03   7.50662E+03   1.96098E+00   1.81689E-01   1.76036E+03
    5.22842E+03   7.38609E+03   1.95098E+00   1.82833E-01   1.74089E+03
    5.16407E+03   7.26681E+03   1.94098E+00   1.83945E-01   1.72155E+03
    5.10033E+03   7.14878E+03   1.93098E+00   1.85027E-01   1.70232E+03
    5.03720E+03   7.03200E+03   1.92098E+00   1.86079E-01   1.68320E+03
    4.97467E+03   6.91646E+03   1.91098E+00   1.87101E-01   1.66420E+03
    4.91275E+03   6.80217E+03   1.90098E+00   1.88093E-01   1.64532E+03
    4.85142E+03   6.68911E+03   1.89098E+00   1.89057E-01   1.62656E+03
    4.79069E+03   6.57729E+03   1.88098E+00   1.89993E-01   1.60791E+03
    4.73054E+03   6.46670E+03   1.87098E+00   1.90900E-01   1.58938E+03
    4.67099E+03   6.35733E+03   1.86098E+00   1.91779E-01   1.57096E+03
    4.61202E+03   6.24920E+03   1.85098E+00   1.92632E-01   1.55266E+03
    4.55363E+03   6.14228E+03   1.84098E+00   1.93457E-01   1.53448E+03
    4.49582E+03   6.03658E+03   1.83098E+00   1.94256E-01   1.51642E+03
    4.43859E+03   5.93209E+03   1.82098E+00   1.95028E-01   1.49847E+03
    4.38192E+03   5.82881E+03   1.81098E+00   1.95775E-01   1.48064E+03
    4.32582E+03   5.72673E+03   1.80098E+00   1.96496E-01   1.46293E+03
    4.27028E+03   5.62585E+03   1.79098E+00   1.97192E-01   1.44533E+03
    4.21531E+03   5.52616E+03   1.78098E+00   1.97863E-01   1.42785E+03
    4.16089E+03   5.42765E+03   1.77098E+00   1.98509E-01   1.41048E+03
    4.10702E+03   5.33033E+03   1.76098E+00   1.99131E-01   1.39324E+03
    4.05370E+03   5.23419E+03   1.75098E+00   1.99729E-01   1.37611E+03
    4.00093E+03   5.13922E+03   1.74098E+00   2.00304E-01   1.35909E+03
    3.94870E+03   5.04541E+03   1.73098E+00   2.00854E-01   1.34219E+03
    3.89701E+03   4.95276E+03   1.72098E+00   2.01382E-01   1.32541E+03
    3.84586E+03   4.86126E+03   1.71098E+00   2.01886E-01   1.30875E+03
    3.79523E+03   4.77091E+03   1.70098E+00   2.02368E-01   1.29220E+03
    3.74513E+03   4.68171E+03   1.69098E+00   2.02827E-01   1.27577E+03
    3.69556E+03   4.59363E+03   1.68098E+00   2.03264E-01   1.25946E+03
    3.64651E+03   4.50669E+03   1.67098E+00   2.03678E-01   1.24326E+03
    3.59797E+03   4.42087E+03   1.66098E+00   2.04071E-01   1.22718E+03
    3.54995E+03   4.33616E+03   1.65098E+00   2.04442E-01   1.21121E+03
    3.50244E+03   4.25256E+03   1.64098E+00   2.04792E-01   1.19536E+03
    3.45544E+03   4.17007E+03   1.63098E+00   2.05121E-01   1.17963E+03
    3.40893E+03   4.08867E+03   1.62098E+00   2.05428E-01   1.16401E+03
    3.36293E+03   4.00836E+03   1.61098E+00   2.05714E-01   1.14850E+03
    3.31742E+03   3.92913E+03   1.60098E+00   2.05980E-01   1.13312E+03
    3.27240E+03   3.85098E+03   1.59098E+00   2.06225E-01   1.11785E+03
    3.22787E+03   3.77389E+03   1.58098E+00   2.06449E-01   1.10269E+03
    3.18382E+03   3.69787E+03   1.57098E+00   2.06653E-01   1.08765E+03
    3.14026E+03   3.62290E+03   1.56098E+00   2.06837E-01   1.07272E+03
    3.09717E+03   3.54898E+03   1.55098E+00   2.07001E-01   1.05791E+03
    3.05455E+03   3.47609E+03   1.54098E+00   2.07145E-01   1.04322E+03
    3.01241E+03   3.40424E+03   1.53098E+00   2.07269E-01   1.02863E+03
    2.97073E+03   3.33341E+03   1.52098E+00   2.07374E-01   1.01417E+03
    2.92951E+03   3.26361E+03   1.51098E+00   2.07459E-01   9.99815E+02
    2.88875E+03   3.19481E+03   1.50098E+00   2.07524E-01   9.85578E+02
    2.84845E+03   3.12701E+03   1.49098E+00   2.07570E-01   9.71454E+02
    2.80860E+03   3.06021E+03   1.48098E+00   2.07593E-01   9.57445E+02
    2.76919E+03   2.99440E+03   1.47098E+00   2.07593E-01   9.43549E+02
    2.73023E+03   2.92957E+03   1.46098E+00   2.07593E-01   9.29767E+02
    2.69171E+03   2.86571E+03   1.45098E+00   2.07562E-01   9.16099E+02
    2.65363E+03   2.80282E+03   1.44098E+00   2.07513E-01   9.02544E+02
    2.61598E+03   2.74088E+03   1.43098E+00   2.07444E-01   8.89102E+02
    2.57876E+03   2.67990E+03   1.42098E+00   2.07357E-01   8.75773E+02
    2.54196E+03   2.61986E+03   1.41098E+00   2.07250E-01   8.62558E+02
    2.50559E+03   2.56075E+03   1.40098E+00   2.07125E-01   8.49455E+02
    2.46963E+03   2.50257E+03   1.39098E+00   2.06982E-01   8.36464E+02
    2.43410E+03   2.44531E+03   1.38098E+00   2.06820E-01   8.23586E+02
