    3.18539E+03   2.56504E+03   1.99098E+00   1.00000E-03   6.60910E+02
    3.15660E+03   2.52642E+03   1.98098E+00   1.00000E-03   6.54456E+02
    3.12801E+03   2.48820E+03   1.97098E+00   1.00000E-03   6.48034E+02
    3.09961E+03   2.45037E+03   1.96098E+00   1.00000E-03   6.41646E+02
    3.07141E+03   2.41292E+03   1.95098E+00   1.00000E-03   6.35290E+02
    3.04339E+03   2.37587E+03   1.94098E+00   1.00000E-03   6.28967E+02
    3.01557E+03   2.33920E+03   1.93098E+00   1.00000E-03   6.22677E+02
    2.98793E+03   2.30291E+03   1.92098E+00   1.00000E-03   6.16420E+02
    2.96048E+03   2.26701E+03   1.91098E+00   1.00000E-03   6.10196E+02
    2.93322E+03   2.23148E+03   1.90098E+00   1.00000E-03   6.04005E+02
    2.90615E+03   2.19633E+03   1.89098E+00   1.00000E-03   5.97846E+02
    2.87925E+03   2.16155E+03   1.88098E+00   1.00000E-03   5.91720E+02
    2.85255E+03   2.12715E+03   1.87098E+00   1.00000E-03   5.85627E+02
    2.82602E+03   2.09312E+03   1.86098E+00   1.00000E-03   5.79567E+02
    2.79968E+03   2.05946E+03   1.85098E+00   1.00000E-03   5.73540E+02
    2.77352E+03   2.02616E+03   1.84098E+00   1.00000E-03   5.67545E+02
    2.74754E+03   1.99323E+03   1.83098E+00   1.00000E-03   5.61583E+02
    2.72173E+03   1.96066E+03   1.82098E+00   1.00000E-03   5.55654E+02
    2.69611E+03   1.92845E+03   1.81098E+00   1.00000E-03   5.49758E+02
    2.67066E+03   1.89660E+03   1.80098E+00   1.00000E-03   5.43894E+02
    2.64539E+03   1.86511E+03   1.79098E+00   1.00000E-03   5.38063E+02
    2.62029E+03   1.83397E+03   1.78098E+00   1.00000E-03   5.32265E+02
    2.59537E+03   1.80318E+03   1.77098E+00   1.00000E-03   5.26499E+02
    2.57062E+03   1.77274E+03   1.76098E+00   1.00000E-03   5.20766E+02
    2.54604E+03   1.74265E+03   1.75098E+00   1.00000E-03   5.15066E+02
    2.52163E+03   1.71291E+03   1.74098E+00   1.00000E-03   5.09398E+02
    2.49739E+03   1.68351E+03   1.73098E+00   1.00000E-03   5.03763E+02
    2.47333E+03   1.65445E+03   1.72098E+00   1.00000E-03   4.98161E+02
    2.44942E+03   1.62573E+03   1.71098E+00   1.00000E-03   4.92591E+02
    2.42569E+03   1.59735E+03   1.70098E+00   1.00000E-03   4.87054E+02
    2.40212E+03   1.56930E+03   1.69098E+00   1.00000E-03   4.81550E+02
    2.37872E+03   1.54159E+03   1.68098E+00   1.00000E-03   4.76078E+02
    2.35548E+03   1.51421E+03   1.67098E+00   1.00000E-03   4.70638E+02
    2.33240E+03   1.48716E+03   1.66098E+00   1.00000E-03   4.65232E+02
    2.30949E+03   1.46043E+03   1.65098E+00   1.00000E-03   4.59857E+02
    2.28673E+03   1.43403E+03   1.64098E+00   1.00000E-03   4.54516E+02
    2.26414E+03   1.40796E+03   1.63098E+00   1.00000E-03   4.49207E+02
    2.24170E+03   1.38220E+03   1.62098E+00   1.00000E-03   4.43930E+02
    2.21942E+03   1.35677E+03   1.61098E+00   1.00000E-03   4.38686E+02
    2.19730E+03   1.33165E+03   1.60098E+00   1.00000E-03   4.33474E+02
    2.17534E+03   1.30685E+03   1.59098E+00   1.00000E-03   4.28295E+02
    2.15353E+03   1.28236E+03   1.58098E+00   1.00000E-03   4.23148E+02
    2.13187E+03   1.25818E+03   1.57098E+00   1.00000E-03   4.18034E+02
    2.11037E+03   1.23431E+03   1.56098E+00   1.00000E-03   4.12952E+02
    2.08902E+03   1.21074E+03   1.55098E+00   1.00000E-03   4.07903E+02
