    3.34869E+03   2.50547E+03   1.99098E+00   3.09730E-02   7.42932E+02
    3.31937E+03   2.47204E+03   1.98098E+00   3.07944E-02   7.36622E+02
    3.29022E+03   2.43888E+03   1.97098E+00   3.06212E-02   7.30334E+02
    3.26124E+03   2.40600E+03   1.96098E+00   3.04533E-02   7.24066E+02
    3.23242E+03   2.37338E+03   1.95098E+00   3.02906E-02   7.17820E+02
    3.20377E+03   2.34104E+03   1.94098E+00   3.01331E-02   7.11596E+02
    3.17529E+03   2.30897E+03   1.93098E+00   2.99807E-02   7.05392E+02
    3.14697E+03   2.27717E+03   1.92098E+00   2.98336E-02   6.99211E+02
    3.11882E+03   2.24564E+03   1.91098E+00   2.96915E-02   6.93051E+02
    3.09083E+03   2.21438E+03   1.90098E+00   2.95545E-02   6.86912E+02
    3.06300E+03   2.18338E+03   1.89098E+00   2.94225E-02   6.80795E+02
    3.03534E+03   2.15265E+03   1.88098E+00   2.92956E-02   6.74700E+02
    3.00784E+03   2.12219E+03   1.87098E+00   2.91737E-02   6.68627E+02
    2.98050E+03   2.09200E+03   1.86098E+00   2.90567E-02   6.62575E+02
    2.95332E+03   2.06207E+03   1.85098E+00   2.89447E-02   6.56546E+02
    2.92631E+03   2.03240E+03   1.84098E+00   2.88376E-02   6.50538E+02
    2.89945E+03   2.00300E+03   1.83098E+00   2.87354E-02   6.44552E+02
    2.87276E+03   1.97386E+03   1.82098E+00   2.86380E-02   6.38589E+02
    2.84622E+03   1.94498E+03   1.81098E+00   2.85455E-02   6.32647E+02
    2.81984E+03   1.91637E+03   1.80098E+00   2.84579E-02   6.26728E+02
    2.79363E+03   1.88801E+03   1.79098E+00   2.83750E-02   6.20831E+02
    2.76756E+03   1.85991E+03   1.78098E+00   2.82969E-02   6.14956E+02
    2.74166E+03   1.83208E+03   1.77098E+00   2.82236E-02   6.09103E+02
    2.71591E+03   1.80450E+03   1.76098E+00   2.81550E-02   6.03273E+02
    2.69032E+03   1.77718E+03   1.75098E+00   2.80912E-02   5.97465E+02
    2.66488E+03   1.75011E+03   1.74098E+00   2.80320E-02   5.91680E+02
    2.63960E+03   1.72331E+03   1.73098E+00   2.79776E-02   5.85917E+02
    2.61447E+03   1.69675E+03   1.72098E+00   2.79279E-02   5.80177E+02
    2.58950E+03   1.67045E+03   1.71098E+00   2.78828E-02   5.74460E+02
    2.56468E+03   1.64441E+03   1.70098E+00   2.78423E-02   5.68765E+02
    2.54001E+03   1.61861E+03   1.69098E+00   2.78065E-02   5.63093E+02
    2.51549E+03   1.59307E+03   1.68098E+00   2.77753E-02   5.57443E+02
    2.49113E+03   1.56778E+03   1.67098E+00   2.77488E-02   5.51817E+02
    2.46691E+03   1.54273E+03   1.66098E+00   2.77268E-02   5.46214E+02
    2.44284E+03   1.51794E+03   1.65098E+00   2.77095E-02   5.40633E+02
    2.41893E+03   1.49340E+03   1.64098E+00   2.76967E-02   5.35076E+02
    2.39516E+03   1.46910E+03   1.63098E+00   2.76858E-02   5.29542E+02
    2.37154E+03   1.44505E+03   1.62098E+00   2.76858E-02   5.24030E+02
    2.34807E+03   1.42124E+03   1.61098E+00   2.76858E-02   5.18543E+02
    2.32475E+03   1.39768E+03   1.60098E+00   2.76913E-02   5.13078E+02
    2.30157E+03   1.37436E+03   1.59098E+00   2.77014E-02   5.07637E+02
    2.27854E+03   1.35128E+03   1.58098E+00   2.77160E-02   5.02219E+02
    2.25565E+03   1.32845E+03   1.57098E+00   2.77351E-02   4.96824E+02
    2.23291E+03   1.30586E+03   1.56098E+00   2.77588E-02   4.91453E+02
    2.21031E+03   1.28350E+03   1.55098E+00   2.77870E-02   4.86106E+02
    2.18786E+03   1.26139E+03   1.54098E+00   2.78198E-02   4.80782E+02
    2.16554E+03   1.23951E+03   1.53098E+00   2.78571E-02   4.75482E+02
    2.14337E+03   1.21787E+03   1.52098E+00   2.78989E-02   4.70205E+02
    2.12134E+03   1.19647E+03   1.51098E+00   2.79453E-02   4.64953E+02
    2.09946E+03   1.17530E+03   1.50098E+00   2.79962E-02   4.59724E+02
    2.07771E+03   1.15437E+03   1.49098E+00   2.80517E-02   4.54519E+02
    2.05610E+03   1.13367E+03   1.48098E+00   2.81116E-02   4.49339E+02
    2.03463E+03   1.11320E+03   1.47098E+00   2.81762E-02   4.44182E+02
    2.01330E+03   1.09296E+03   1.46098E+00   2.82452E-02   4.39049E+02
    1.99211E+03   1.07295E+03   1.45098E+00   2.83189E-02   4.33941E+02
    1.97105E+03   1.05317E+03   1.44098E+00   2.83970E-02   4.28857E+02
    1.95013E+03   1.03362E+03   1.43098E+00   2.84797E-02   4.23797E+02
    1.92935E+03   1.01430E+03   1.42098E+00   2.85670E-02   4.18761E+02
