    2.62206E+03   1.35316E+03   1.99098E+00   1.00000E-03   3.77971E+02
    2.60215E+03   1.33297E+03   1.98098E+00   1.00000E-03   3.74566E+02
    2.58233E+03   1.31299E+03   1.97098E+00   1.00000E-03   3.71178E+02
    2.56262E+03   1.29321E+03   1.96098E+00   1.00000E-03   3.67806E+02
    2.54301E+03   1.27364E+03   1.95098E+00   1.00000E-03   3.64452E+02
    2.52350E+03   1.25427E+03   1.94098E+00   1.00000E-03   3.61114E+02
    2.50408E+03   1.23511E+03   1.93098E+00   1.00000E-03   3.57793E+02
    2.48477E+03   1.21616E+03   1.92098E+00   1.00000E-03   3.54489E+02
    2.46555E+03   1.19740E+03   1.91098E+00   1.00000E-03   3.51202E+02
    2.44643E+03   1.17884E+03   1.90098E+00   1.00000E-03   3.47931E+02
    2.42741E+03   1.16048E+03   1.89098E+00   1.00000E-03   3.44678E+02
    2.40848E+03   1.14233E+03   1.88098E+00   1.00000E-03   3.41441E+02
    2.38965E+03   1.12436E+03   1.87098E+00   1.00000E-03   3.38220E+02
    2.37092E+03   1.10660E+03   1.86098E+00   1.00000E-03   3.35017E+02
    2.35228E+03   1.08902E+03   1.85098E+00   1.00000E-03   3.31830E+02
    2.33374E+03   1.07164E+03   1.84098E+00   1.00000E-03   3.28660E+02
    2.31529E+03   1.05446E+03   1.83098E+00   1.00000E-03   3.25506E+02
    2.29693E+03   1.03746E+03   1.82098E+00   1.00000E-03   3.22369E+02
    2.27866E+03   1.02065E+03   1.81098E+00   1.00000E-03   3.19249E+02
    2.26049E+03   1.00404E+03   1.80098E+00   1.00000E-03   3.16145E+02
    2.24241E+03   9.87606E+02   1.79098E+00   1.00000E-03   3.13058E+02
    2.22442E+03   9.71362E+02   1.78098E+00   1.00000E-03   3.09987E+02
    2.20652E+03   9.55302E+02   1.77098E+00   1.00000E-03   3.06933E+02
    2.18871E+03   9.39426E+02   1.76098E+00   1.00000E-03   3.03895E+02
    2.17099E+03   9.23734E+02   1.75098E+00   1.00000E-03   3.00874E+02
    2.15336E+03   9.08222E+02   1.74098E+00   1.00000E-03   2.97869E+02
    2.13582E+03   8.92891E+02   1.73098E+00   1.00000E-03   2.94881E+02
    2.11837E+03   8.77739E+02   1.72098E+00   1.00000E-03   2.91909E+02
    2.10100E+03   8.62765E+02   1.71098E+00   1.00000E-03   2.88954E+02
    2.08373E+03   8.47968E+02   1.70098E+00   1.00000E-03   2.86015E+02
    2.06653E+03   8.33347E+02   1.69098E+00   1.00000E-03   2.83092E+02
    2.04943E+03   8.18900E+02   1.68098E+00   1.00000E-03   2.80186E+02
    2.03241E+03   8.04626E+02   1.67098E+00   1.00000E-03   2.77296E+02
    2.01547E+03   7.90525E+02   1.66098E+00   1.00000E-03   2.74423E+02
    1.99862E+03   7.76594E+02   1.65098E+00   1.00000E-03   2.71566E+02
    1.98185E+03   7.62834E+02   1.64098E+00   1.00000E-03   2.68725E+02
    1.96517E+03   7.49242E+02   1.63098E+00   1.00000E-03   2.65900E+02
    1.94857E+03   7.35818E+02   1.62098E+00   1.00000E-03   2.63091E+02
    1.93205E+03   7.22560E+02   1.61098E+00   1.00000E-03   2.60299E+02
    1.91561E+03   7.09468E+02   1.60098E+00   1.00000E-03   2.57523E+02
    1.89925E+03   6.96540E+02   1.59098E+00   1.00000E-03   2.54763E+02
    1.88298E+03   6.83774E+02   1.58098E+00   1.00000E-03   2.52019E+02
    1.86678E+03   6.71171E+02   1.57098E+00   1.00000E-03   2.49292E+02
    1.85067E+03   6.58728E+02   1.56098E+00   1.00000E-03   2.46580E+02
    1.83463E+03   6.46445E+02   1.55098E+00   1.00000E-03   2.43885E+02
    1.81867E+03   6.34321E+02   1.54098E+00   1.00000E-03   2.41206E+02
    1.80279E+03   6.22353E+02   1.53098E+00   1.00000E-03   2.38543E+02
    1.78699E+03   6.10542E+02   1.52098E+00   1.00000E-03   2.35895E+02
    1.77127E+03   5.98886E+02   1.51098E+00   1.00000E-03   2.33264E+02
    1.75562E+03   5.87383E+02   1.50098E+00   1.00000E-03   2.30649E+02
    1.74005E+03   5.76034E+02   1.49098E+00   1.00000E-03   2.28050E+02
