1.000000E+00 1.032324E-01 2.930400E+01
1.999000E+00 1.601122E-01 1.662800E+01
2.998000E+00 2.127181E-01 1.428400E+01
3.997000E+00 2.613399E-01 1.336800E+01
4.996000E+00 3.066726E-01 1.290800E+01
5.995000E+00 3.492431E-01 1.264600E+01
6.994000E+00 3.894435E-01 1.248600E+01
7.993000E+00 4.275734E-01 1.238400E+01
8.992000E+00 4.638691E-01 1.231700E+01
9.991000E+00 4.985216E-01 1.227200E+01
1.099000E+01 5.316880E-01 1.224300E+01
1.198900E+01 5.635008E-01 1.222400E+01
1.298800E+01 5.940723E-01 1.221200E+01
1.398700E+01 6.234998E-01 1.220600E+01
1.498600E+01 6.518676E-01 1.220300E+01
1.598500E+01 6.792500E-01 1.220300E+01
1.698400E+01 7.057127E-01 1.220500E+01
1.798300E+01 7.313145E-01 1.220800E+01
1.898200E+01 7.561078E-01 1.221300E+01
1.998100E+01 7.801404E-01 1.221800E+01
2.098000E+01 8.034550E-01 1.222300E+01
2.197900E+01 8.260907E-01 1.222900E+01
2.297800E+01 8.480835E-01 1.223500E+01
2.397700E+01 8.694660E-01 1.224100E+01
2.497600E+01 8.902684E-01 1.224700E+01
2.597500E+01 9.105187E-01 1.225300E+01
2.697400E+01 9.302426E-01 1.225800E+01
2.797300E+01 9.494640E-01 1.226400E+01
2.897200E+01 9.682050E-01 1.226900E+01
2.997100E+01 9.864866E-01 1.227500E+01
3.097000E+01 1.004328E+00 1.228000E+01
3.196900E+01 1.021747E+00 1.228500E+01
3.296800E+01 1.038762E+00 1.228900E+01
3.396700E+01 1.055387E+00 1.229400E+01
3.496600E+01 1.071638E+00 1.229800E+01
3.596500E+01 1.087529E+00 1.230200E+01
3.696400E+01 1.103073E+00 1.230500E+01
3.796300E+01 1.118283E+00 1.230900E+01
3.896200E+01 1.133172E+00 1.231200E+01
3.996100E+01 1.147749E+00 1.231500E+01
4.096000E+01 1.162026E+00 1.231800E+01
4.195900E+01 1.176013E+00 1.232100E+01
4.295800E+01 1.189719E+00 1.232400E+01
4.395700E+01 1.203154E+00 1.232600E+01
4.495600E+01 1.216327E+00 1.232800E+01
4.595500E+01 1.229245E+00 1.233000E+01
4.695400E+01 1.241917E+00 1.233200E+01
4.795300E+01 1.254351E+00 1.233400E+01
4.895200E+01 1.266552E+00 1.233500E+01
4.995100E+01 1.278529E+00 1.233600E+01
5.095000E+01 1.290288E+00 1.233800E+01
5.194900E+01 1.301836E+00 1.233900E+01
5.294800E+01 1.313177E+00 1.233900E+01
5.394700E+01 1.324319E+00 1.234000E+01
5.494600E+01 1.335266E+00 1.234100E+01
5.594500E+01 1.346025E+00 1.234100E+01
5.694400E+01 1.356599E+00 1.234200E+01
5.794300E+01 1.366995E+00 1.234200E+01
5.894200E+01 1.377217E+00 1.234200E+01
5.994100E+01 1.387269E+00 1.234200E+01
6.094000E+01 1.397156E+00 1.234200E+01
6.193900E+01 1.406881E+00 1.234200E+01
6.293800E+01 1.416450E+00 1.234200E+01
6.393700E+01 1.425866E+00 1.234100E+01
6.493600E+01 1.435133E+00 1.234100E+01
6.593500E+01 1.444254E+00 1.234000E+01
6.693400E+01 1.453233E+00 1.234000E+01
6.793300E+01 1.462073E+00 1.233900E+01
6.893200E+01 1.470778E+00 1.233800E+01
6.993100E+01 1.479351E+00 1.233700E+01
7.093000E+01 1.487795E+00 1.233600E+01
7.192900E+01 1.496113E+00 1.233500E+01
7.292800E+01 1.504307E+00 1.233400E+01
7.392700E+01 1.512381E+00 1.233300E+01
7.492600E+01 1.520337E+00 1.233200E+01
7.592500E+01 1.528178E+00 1.233000E+01
7.692400E+01 1.535907E+00 1.232900E+01
7.792300E+01 1.543525E+00 1.232700E+01
7.892200E+01 1.551035E+00 1.232600E+01
7.992100E+01 1.558440E+00 1.232400E+01
8.092000E+01 1.565741E+00 1.232300E+01
8.191900E+01 1.572942E+00 1.232100E+01
8.291800E+01 1.580043E+00 1.232000E+01
8.391700E+01 1.587047E+00 1.231800E+01
8.491600E+01 1.593956E+00 1.231600E+01
8.591500E+01 1.600773E+00 1.231400E+01
8.691400E+01 1.607498E+00 1.231200E+01
8.791300E+01 1.614133E+00 1.231000E+01
8.891200E+01 1.620681E+00 1.230800E+01
8.991100E+01 1.627143E+00 1.230600E+01
9.091000E+01 1.633521E+00 1.230400E+01
9.190900E+01 1.639816E+00 1.230200E+01
9.290800E+01 1.646030E+00 1.230000E+01
9.390700E+01 1.652165E+00 1.229800E+01
9.490600E+01 1.658222E+00 1.229600E+01
9.590500E+01 1.664202E+00 1.229400E+01
9.690400E+01 1.670107E+00 1.229100E+01
9.790300E+01 1.675938E+00 1.228900E+01
9.890200E+01 1.681697E+00 1.228700E+01
9.990100E+01 1.687385E+00 1.228400E+01
1.009000E+02 1.693003E+00 1.228200E+01
1.018990E+02 1.698553E+00 1.228000E+01
1.028980E+02 1.704036E+00 1.227700E+01
1.038970E+02 1.709452E+00 1.227500E+01
1.048960E+02 1.714803E+00 1.227200E+01
1.058950E+02 1.720091E+00 1.227000E+01
1.068940E+02 1.725315E+00 1.226700E+01
1.078930E+02 1.730479E+00 1.226500E+01
1.088920E+02 1.735581E+00 1.226200E+01
1.098910E+02 1.740625E+00 1.226000E+01
1.108900E+02 1.745609E+00 1.225700E+01
1.118890E+02 1.750536E+00 1.225500E+01
1.128880E+02 1.755407E+00 1.225200E+01
1.138870E+02 1.760222E+00 1.224900E+01
1.148860E+02 1.764982E+00 1.224700E+01
1.158850E+02 1.769688E+00 1.224400E+01
1.168840E+02 1.774341E+00 1.224100E+01
1.178830E+02 1.778943E+00 1.223900E+01
1.188820E+02 1.783493E+00 1.223600E+01
1.198810E+02 1.787992E+00 1.223300E+01
1.208800E+02 1.792442E+00 1.223000E+01
1.218790E+02 1.796843E+00 1.222800E+01
1.228780E+02 1.801196E+00 1.222500E+01
1.238770E+02 1.805501E+00 1.222200E+01
1.248760E+02 1.809760E+00 1.221900E+01
1.258750E+02 1.813973E+00 1.221600E+01
1.268740E+02 1.818141E+00 1.221400E+01
1.278730E+02 1.822265E+00 1.221100E+01
1.288720E+02 1.826344E+00 1.220800E+01
1.298710E+02 1.830380E+00 1.220500E+01
1.308700E+02 1.834374E+00 1.220200E+01
1.318690E+02 1.838326E+00 1.219900E+01
1.328680E+02 1.842237E+00 1.219700E+01
1.338670E+02 1.846107E+00 1.219400E+01
1.348660E+02 1.849937E+00 1.219100E+01
1.358650E+02 1.853728E+00 1.218800E+01
1.368640E+02 1.857479E+00 1.218500E+01
1.378630E+02 1.861192E+00 1.218200E+01
1.388620E+02 1.864868E+00 1.217900E+01
1.398610E+02 1.868506E+00 1.217600E+01
1.408600E+02 1.872108E+00 1.217300E+01
1.418590E+02 1.875673E+00 1.217000E+01
1.428580E+02 1.879203E+00 1.216800E+01
1.438570E+02 1.882697E+00 1.216500E+01
1.448560E+02 1.886157E+00 1.216200E+01
1.458550E+02 1.889582E+00 1.215900E+01
1.468540E+02 1.892974E+00 1.215600E+01
1.478530E+02 1.896332E+00 1.215300E+01
1.488520E+02 1.899658E+00 1.215000E+01
1.498510E+02 1.902951E+00 1.214700E+01
1.508500E+02 1.906213E+00 1.214400E+01
1.518490E+02 1.909442E+00 1.214100E+01
1.528480E+02 1.912641E+00 1.213800E+01
1.538470E+02 1.915809E+00 1.213500E+01
1.548460E+02 1.918947E+00 1.213200E+01
1.558450E+02 1.922055E+00 1.212900E+01
1.568440E+02 1.925133E+00 1.212600E+01
1.578430E+02 1.928183E+00 1.212300E+01
1.588420E+02 1.931203E+00 1.212000E+01
1.598410E+02 1.934196E+00 1.211700E+01
1.608400E+02 1.937160E+00 1.211400E+01
1.618390E+02 1.940097E+00 1.211100E+01
1.628380E+02 1.943006E+00 1.210800E+01
1.638370E+02 1.945889E+00 1.210500E+01
1.648360E+02 1.948745E+00 1.210200E+01
1.658350E+02 1.951574E+00 1.209900E+01
1.668340E+02 1.954378E+00 1.209600E+01
1.678330E+02 1.957156E+00 1.209300E+01
1.688320E+02 1.959909E+00 1.209000E+01
1.698310E+02 1.962637E+00 1.208700E+01
1.708300E+02 1.965341E+00 1.208400E+01
1.718290E+02 1.968020E+00 1.208100E+01
1.728280E+02 1.970675E+00 1.207800E+01
1.738270E+02 1.973306E+00 1.207500E+01
1.748260E+02 1.975914E+00 1.207200E+01
1.758250E+02 1.978498E+00 1.206900E+01
1.768240E+02 1.981060E+00 1.206600E+01
1.778230E+02 1.983599E+00 1.206300E+01
1.788220E+02 1.986116E+00 1.206000E+01
1.798210E+02 1.988611E+00 1.205700E+01
1.808200E+02 1.991084E+00 1.205400E+01
1.818190E+02 1.993535E+00 1.205100E+01
1.828180E+02 1.995965E+00 1.204800E+01
1.838170E+02 1.998374E+00 1.204500E+01
1.848160E+02 2.000762E+00 1.204200E+01
1.858150E+02 2.003129E+00 1.203900E+01
1.868140E+02 2.005477E+00 1.203600E+01
1.878130E+02 2.007804E+00 1.203300E+01
1.888120E+02 2.010111E+00 1.203000E+01
1.898110E+02 2.012399E+00 1.202700E+01
1.908100E+02 2.014667E+00 1.202500E+01
1.918090E+02 2.016916E+00 1.202200E+01
1.928080E+02 2.019146E+00 1.201900E+01
1.938070E+02 2.021357E+00 1.201600E+01
1.948060E+02 2.023550E+00 1.201300E+01
1.958050E+02 2.025724E+00 1.201000E+01
1.968040E+02 2.027880E+00 1.200700E+01
1.978030E+02 2.030019E+00 1.200400E+01
1.988020E+02 2.032139E+00 1.200100E+01
1.998010E+02 2.034242E+00 1.199800E+01
2.008000E+02 2.036328E+00 1.199500E+01
2.017990E+02 2.038396E+00 1.199200E+01
2.027980E+02 2.040448E+00 1.198900E+01
